post_id,post_url,id,author,content,created_date
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,159486,,"On 7/21/2022 at 5:03 AM, Heatman said:    Getting an extra room would solve the problem for generally. It's the same thing with me and I'm not always comfortable being in tight spaces. It's why I have a separate room dedicated only for my gaming. It's not too big but it's more than enough to house everything that's related to my games.      I don't need another room, I'll just use my bedroom for my gaming room. I have the room, just need to make the storage to make it easier. If I'm ever rich, maybe I'll make a room just for my games, but for now. My bedroom is good enough.",2022-07-26T17:12:31Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,159680,,"The Gold Edition of Resident Evil Village is available to pre-order, if you want to obtain a new costume for Rosemary Winters.    https://noisypixel.net/resident-evil-village-gold-edition-trailer-cosmetic-rose-dlc/",2022-07-27T18:59:53Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,159725,,"On 7/26/2022 at 6:12 PM, Kane99 said:    I don't need another room, I'll just use my bedroom for my gaming room. I have the room, just need to make the storage to make it easier. If I'm ever rich, maybe I'll make a room just for my games, but for now. My bedroom is good enough.      As long as it's something that can work for you, it's cool. Hell, you're even the one that makes use of it, so you know exactly what you need to do in order to make it give you your heart desire. Plus, it's not necessarily important getting into unnecessary expenses when you can have a workaround.",2022-07-28T08:44:23Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,159732,,"14 hours ago, Candy Stick said:    The Gold Edition of Resident Evil Village is available to pre-order, if you want to obtain a new costume for Rosemary Winters.    https://noisypixel.net/resident-evil-village-gold-edition-trailer-cosmetic-rose-dlc/         The triller looks good , though I wouldn't pre-order now, I would wait until it's officially released in October.",2022-07-28T09:01:48Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,159868,,"12 hours ago, Clasher said:    The triller looks good , though I wouldn't pre-order now, I would wait until it's officially released in October.              It's a pretty good game and I assume you'll get all the DLCs with it so if you didn't have it yet you should check it out.",2022-07-28T21:29:12Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,159887,,"3 hours ago, killamch89 said:    It's a pretty good game and I assume you'll get all the DLCs with it so if you didn't have it yet you should check it out.     I would certainly get it as soon as it is released officially, it would be a good way to have a whole new experience with RE.",2022-07-29T00:38:13Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,159935,,"That's too bad about the Resident Evil Netflix series receiving all of the hate. You would think Capcom would learn that fans don't want this kind of slop.    They actually made Wesker look like Blade, the vampire in the Marvel franchise.",2022-07-29T07:12:52Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,159938,,"3 hours ago, Candy Stick said:    That's too bad about the Resident Evil Netflix series receiving all of the hate. You would think Capcom would learn that fans don't want this kind of slop.    They actually made Wesker look like Blade, the vampire in the Marvel franchise.     They butchered it right from the start. They probably felt the same thing that they do in the video game would fly in the Netflix series too and they were so wrong.   The time I used to watch it is still annoying me because I would have used it on something better.          Candy Stick        1",2022-07-29T10:38:50Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160046,,"20 hours ago, Clasher said:    I would certainly get it as soon as it is released officially, it would be a good way to have a whole new experience with RE.     Well. the original game has been out since last year. I don't have an idea what they've added to the Gold Edition but if you don't want to wait, you could just get the original RE Village...",2022-07-29T20:55:32Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160062,,"I happened to see this today.    Apparently, even more fantasy style RE nonsense awaits us. But this is just speculation for the time being.",2022-07-29T21:26:36Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160066,,"24 minutes ago, Candy Stick said:    I happened to see this today.    Apparently, even more fantasy style RE nonsense awaits us. But this is just speculation for the time being.                          Resident Evil from the very beginning wasn't exactly a documentary. Given that, why would there be a line between Resident Evil and ""fantasy nonsense""?",2022-07-29T21:55:39Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160077,,It sounds like something from a medieval story. Not the George Romero or sci-fi approach of the original games. Hence why they've basically abandoned the very formula the franchise started with.,2022-07-30T00:01:01Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160079,,"Where else can the franchise go though? I think fantasy works fine in a RE game. The virus has manifested differently before, so why can't it create supernatural beings as well? Or another virus that does it. Idk.    I think they do this with RE, because zombies are played out, and boring now. Even though their last game had zombie like characters, I feel like they were mostly obstacles than threats. At least from what I saw. Plus you had lycans for goodness sakes. I think we're already into the fantasy realm in some regards.          Candy Stick        1",2022-07-30T00:39:36Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160152,,"Meh. They've been raping the Resident Evil franchise for years either way one looks at things, so maybe my hate for Capcom has been pointlessly overkill as of late. But at least you guys are more understanding as to where us RE die hard fans are coming from. These games mean a lot to people that grew up playing them. All of them. Not just say, when someone began with the later entries such as RE4, 7 or the RE2 remake. But on other forums I've visited and mentioned this stuff on, they're always being like, ""STFU. OMG. RE has always been 'B' film, trash!!!!1 Etc!"" 😄    Aye, aye, aye...   Count me out! 😉",2022-07-30T17:42:14Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160165,,"The problem with the original games, is that they haven't aged too well. In terms of gameplay, graphics, voice acting etc.   The older games just aren't as accessible as the newer games and I think that's why they do the remakes, to capture that audience that can't be bothered to play the original games.    And the sad truth is that RE has to adapt with the times. It can't forever be the RE we know. It's going to probably get weirder, go into uncharted territory with multiple spinoffs and more. When I hear RE, I think endless possibilities. It doesn't have to be a zombie virus for example, it could be vampires, lycans again, etc. Didn't the last one technically have witches?    Idk, I'm probably going on a tangent now, so I'll shut up.          Candy Stick and Withywarlock        2",2022-07-30T20:00:57Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160188,,"15 hours ago, Candy Stick said:    Meh. They've been raping the Resident Evil franchise for years either way one looks at things, so maybe my hate for Capcom has been pointlessly overkill as of late. But at least you guys are more understanding as to where us RE die hard fans are coming from. These games mean a lot to people that grew up playing them. All of them. Not just say, when someone began with the later entries such as RE4, 7 or the RE2 remake. But on other forums I've visited and mentioned this stuff on, they're always being like, ""STFU. OMG. RE has always been 'B' film, trash!!!!1 Etc!"" 😄    Aye, aye, aye...   Count me out! 😉     In all honesty, it doesn't really matter to Capcom that much because the main purpose here is making money from miking the franchise and it's working just fine for them so far. It's the same fans that are criticising the games that are paying whatever that needs to be paid for the game. So, why would Capcom stop?          Candy Stick, Clasher and Withywarlock        3",2022-07-31T08:49:02Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160247,,"In all sincerity, most fans of RE this days just buy a new name off the series so they can have something to criticize and say wrong about the game.   If i am not mistaken there is atleast 28 games in resident evil franchise, what more would you expect to be added afterwards?         Candy Stick        1",2022-08-01T09:05:14Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160315,,"2 hours ago, Clasher said:    In all sincerity, most fans of RE this days just buy a new name off the series so they can have something to criticize and say wrong about the game.   If i am not mistaken there is atleast 28 games in resident evil franchise, what more would you expect to be added afterwards?     Also the attachment of Capcom to Raccoon City in their Resident Evil franchise is becoming increasingly annoying and frustrating the way I see. I believe that they have exhausted everything there is to be explored in that City but they still cavy leave it alone.          Candy Stick        1",2022-08-01T12:05:46Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160340,,"On 7/31/2022 at 4:49 AM, Heatman said:    In all honesty, it doesn't really matter to Capcom that much because the main purpose here is making money from miking the franchise and it's working just fine for them so far. It's the same fans that are criticising the games that are paying whatever that needs to be paid for the game. So, why would Capcom stop?      They won't until fans stop buying the games. Capcom may be milking the franchise, but they are doing a good job in the sense that they are making games fans seem to love. Yeah there are a minority of people making a fuss about the new games, but from what I have seen, most fans are cool with all of the games that have been coming out.          Candy Stick        1",2022-08-01T18:28:07Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160473,,"Precisely. It makes them money, so why should Crapcom shoot a cow if it stills makes milk? You can expect more RE remakes up the pooper as long as people are willing to invest Capcom more greed.    In other news, I heard the Terminator series may be getting revived too. As if Arnie really needs another fat pay check at his age. They've wrecked that once brilliant series beyond all repair. The last one they pumped out had ""woke"" written all over it.    Meanwhile, all of the RE characters fans want to see officially return such as Jill, are nowhere to be seen. And no. Having her in remakes doesn't count. That's an old game, done up in a modernized way. So that's no excuse.",2022-08-02T09:36:48Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160474,,"On 8/1/2022 at 8:05 PM,   Heatman said:    Also the attachment of Capcom to Raccoon City in their Resident Evil franchise is becoming increasingly annoying and frustrating the way I see. I believe that they have exhausted everything there is to be explored in that City but they still cavy leave it alone.      One of those such things game companies does to video games so they could still keep making money out of it.         Candy Stick        1",2022-08-02T09:46:04Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160476,,"Stills. Still. Darn phone...   The problem with the Capcom fanboys is that they love their man muck being squirted into their eyes. It's like they cannot get enough of the love juice they are providing, baby!   Nah. I'm just joking...   But one thing I find particularly bizarre about the fanboys overall, is how they openly defend the RE2 remake to death, while universally hating on RE3. That's so weird, because the remake of RE2 had the same amount of cut content, changed story aspects, and missing creatures. Like for example, they took out the original plants. Yet one was kept in the game, slumped dead against a window in the lab where they had a greenhouse, or something. Plant 43. You know? So like, why do they never talk about RE2 being guilty as charged too? They put RE2 on a pedestal so high, that they can never see the wood for those tall trees.    It makes absolutely no sense whatsoever. They would rather play favourites, than accept the blatantly obvious facts, which at this point, are already there in black and white, being honest. It's so dumb.   And the same people who want a CV remake, as well as a RE4 remake, must be clueless. How can you request more remakes, knowing that Crapcom are bound to remove a lot of things in those games too? They would make them to where they would be so bland, generic, and probably unrecognisable into the bargain.   It's crazy to think that they're the problem to this whole mess, and not even willing to come up with a solution...",2022-08-02T11:33:09Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160493,,"On 8/2/2022 at 7:33 PM,   Candy Stick said:    Stills. Still. Darn phone...   The problem with the Capcom fanboys is that they love their man muck being squirted into their eyes. It's like they cannot get enough of the love juice they are providing, baby!   Nah. I'm just joking...   But one thing I find particularly bizarre about the fanboys overall, is how they openly defend the RE2 remake to death, while universally hating on RE3. That's so weird, because the remake of RE2 had the same amount of cut content, changed story aspects, and missing creatures. Like for example, they took out the original plants. Yet one was kept in the game, slumped dead against a window in the lab where they had a greenhouse, or something. Plant 43. You know? So like, why do they never talk about RE2 being guilty as charged too? They put RE2 on a pedestal so high, that they can never see the wood for those tall trees.    It makes absolutely no sense whatsoever. They would rather play favourites, than accept the blatantly obvious facts, which at this point, are already there in black and white, being honest. It's so dumb.   And the same people who want a CV remake, as well as a RE4 remake, must be clueless. How can you request more remakes, knowing that Crapcom are bound to remove a lot of things in those games too? They would make them to where they would be so bland, generic, and probably unrecognisable into the bargain.   It's crazy to think that they're the problem to this whole mess, and not even willing to come up with a solution...   Expand     I get the remakes for the original games, mainly because the controls, graphics, voice overs haven't aged super well. But I think it's dumb to remake RE4 because it could do more with an HD remaster if anything. Don't change what worked. Sure update some of the controls for modern consoles, but don't change the story, characters, voice acting, etc.    But, Capcom will probably do that. It seems every studio these days has to remake their original titles.",2022-08-02T18:24:55Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160594,,"On 8/3/2022 at 2:24 AM,   Kane99 said:    I get the remakes for the original games, mainly because the controls, graphics, voice overs haven't aged super well. But I think it's dumb to remake RE4 because it could do more with an HD remaster if anything. Don't change what worked. Sure update some of the controls for modern consoles, but don't change the story, characters, voice acting, etc.    But, Capcom will probably do that. It seems every studio these days has to remake their original titles.      That's my issue with the RE 4 remake if I'm being honest, I didn't get why they couldn't just make an HD remaster. The first 3 were understandable but why this game? We did see the preview for the Last Of Us Remake the other day as well.         Withywarlock        1",2022-08-02T23:53:13Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160609,,"They've ported RE4 so many times since they originally stated it would be a GameCube exclusive. You could even get a version (albeit, neutered) for cellphones.   In my opinion, it's a great action game, but does nothing to take the RE storyline forward.          Withywarlock        1",2022-08-03T07:02:40Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160620,,Just saw this update on a site   The free subscription games coming to PlayStation and Xbox in August   If you have a gold subscription some games are coming this August that you could add for free.         Candy Stick        1,2022-08-03T09:23:51Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160623,,"There's a slim chance that we could see the Silent Hill reboot or whatever, at Tokyo Game Show. But I wouldn't get too excited, giving the endless amount of hearsay that constantly pops up online.",2022-08-03T09:32:52Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160625,,Silent Hill reboot would be a good addition but it could be rumours as much as I want it to be True.   I would check out for more information just to be sure.         Candy Stick        1,2022-08-03T09:37:22Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160676,,"On 8/2/2022 at 2:28 AM,   Kane99 said:    They won't until fans stop buying the games. Capcom may be milking the franchise, but they are doing a good job in the sense that they are making games fans seem to love. Yeah there are a minority of people making a fuss about the new games, but from what I have seen, most fans are cool with all of the games that have been coming out.      That's what business is for them, as long as it sell, keep making it till it no longer have value in the eyes of consumers. It's not only Capcom that does that, EA is very notable with doing that as well with their ridiculously selling of FIFA. It's the most overrated game that keeps selling more than it should today in my opinion.          Candy Stick        1",2022-08-03T14:29:09Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160711,,"On 8/3/2022 at 5:32 PM,   Candy Stick said:    There's a slim chance that we could see the Silent Hill reboot or whatever, at Tokyo Game Show. But I wouldn't get too excited, giving the endless amount of hearsay that constantly pops up online.            Expand     Honestly I hope they do announce a new Silent Hill. Maybe Konami has turned a new leaf and they're actually doing something good again. I remember hearing rumors that Kojima was back on a SH reboot, but I don't think that's any bit true. Would be awesome if we could see Silent Hills actually happen, but I don't think Konami would care to bring Kojima and company back. And I don't think Kojima would want to.          Candy Stick        1",2022-08-03T18:13:58Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160802,,"On 8/3/2022 at 5:32 PM,   Candy Stick said:    There's a slim chance that we could see the Silent Hill reboot or whatever, at Tokyo Game Show. But I wouldn't get too excited, giving the endless amount of hearsay that constantly pops up online.            Expand     I'll believe it when it's officially announced. I'm tired of the constant witchhunt if I'm being honest.         Candy Stick        1",2022-08-03T23:20:17Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160817,,"On 8/4/2022 at 7:20 AM,   killamch89 said:    I'll believe it when it's officially announced. I'm tired of the constant witchhunt if I'm being honest.     Yeah it's all rumors at this point and time, a lot of it is just false hope if anything. Konami could still make a Silent Hill game, but if they don't have Kojima or the original Team Silent on board, I honestly can't see a Silent Hill game being good. We all know their track record with the last few games in the series, it will probably end up being much of the same with a sequel.          Candy Stick        1",2022-08-03T23:35:18Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160834,,"Do we have many dying light fans here, because I haven't been seeing conversations about it here.   I am still playing dying light 2 and it's a really good survival horror game in my opinion.",2022-08-04T00:22:21Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160917,,"There was an open world, third person horror game I remember reading about a while ago. I've forgotten the name of it. But I remember seeing just a few screenshots about it, but this was ages ago. So I hope I can remember what it's called. It wasn't the game with a similar title to The Last of Us, but something else somewhat along the same lines. Looked like you could go into houses and it was like Days Gone.    I think there was some zombie standing on a hill in one of the images. I'm not sure...",2022-08-04T09:51:03Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,160935,,"On 8/4/2022 at 5:51 PM,   Candy Stick said:    There was an open world, third person horror game I remember reading about a while ago. I've forgotten the name of it. But I remember seeing just a few screenshots about it, but this was ages ago. So I hope I can remember what it's called. It wasn't the game with a similar title to The Last of Us, but something else somewhat along the same lines. Looked like you could go into houses and it was like Days Gone.    I think there was some zombie standing on a hill in one of the images. I'm not sure...     Are you thinking of State of Decay maybe? The one for the Xbox consoles? If so I played the first game and I think a portion of the second game before I quit because of a game breaking glitch.    If it's not state of decay, it could be Dead Island, dying light, etc. I don't know what else it could be.",2022-08-04T15:37:09Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161164,,"On 8/4/2022 at 12:20 AM, killamch89 said:    I'll believe it when it's officially announced. I'm tired of the constant witchhunt if I'm being honest.     Seriously, it keeps building frustration for games all the time they keep to their speculation without doing anything. The more they do that, the more it becomes unbearable to deal with.    Sometimes, I try to keep myself away from all that bombarding of information just to have a moment of peace.",2022-08-06T10:10:23Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161203,,"Been thinking of retiring my Xbox one soon. Or attempting to clean it out. It's been shutting down on my brother and I whenever we try to play rdr2 on it. We get that annoying message after turning the Xbox back on, saying that the console overheated and to make sure the console is in a well ventilated area.    I figure it's because it's kinda dirty, and could use a good dusting. Any tips on how to best clean an Xbox one?",2022-08-06T17:11:13Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161227,,"1 hour ago, Kane99 said:    Been thinking of retiring my Xbox one soon. Or attempting to clean it out. It's been shutting down on my brother and I whenever we try to play rdr2 on it. We get that annoying message after turning the Xbox back on, saying that the console overheated and to make sure the console is in a well ventilated area.    I figure it's because it's kinda dirty, and could use a good dusting. Any tips on how to best clean an Xbox one?      It's definitely going to be dust problem that's making it malfunction in that matter even though you have it in a well ventilated area. When you have cleaned it up and it keeps doing it, then it's probably a mechanical problem.    You can watch this YouTube video for steps on how to clean the console.",2022-08-06T18:50:15Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161263,,"3 hours ago, Heatman said:    It's definitely going to be dust problem that's making it malfunction in that matter even though you have it in a well ventilated area. When you have cleaned it up and it keeps doing it, then it's probably a mechanical problem.    You can watch this YouTube video for steps on how to clean the console.               Oh I know. I haven't cleaned it in a while, and I figure a good vacuuming could do the job. I'll check this tutorial out to see if I can clean it better. As long as it doesn't require me to open the console, I'll be fine.",2022-08-06T22:43:06Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161360,,"13 hours ago, Kane99 said:    Oh I know. I haven't cleaned it in a while, and I figure a good vacuuming could do the job. I'll check this tutorial out to see if I can clean it better. As long as it doesn't require me to open the console, I'll be fine.      You have to open it up a bit. In the video, the guy wasn't rushy in doing it, so if he follow him up closely and probably watch it at least a few times before doing it, I'm sure you would do just fine.",2022-08-07T12:35:15Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161402,,"3 hours ago, Heatman said:    You have to open it up a bit. In the video, the guy wasn't rushy in doing it, so if he follow him up closely and probably watch it at least a few times before doing it, I'm sure you would do just fine.      Eh I don't want to end up damaging my xbone in the process. I'm paranoid about opening it up and in turn causing damage. I could try, but I really don't want to risk it. Going to see if a simple vacuuming will work first. If not, maybe I'll try to get it cleaned up.          Heatman        1",2022-08-07T16:23:26Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161443,,I haven't used the VR headset since it became a thing and I feel like I am the only one left out . Lol   Is there anyone else here who is yet to game with the VR headset or maybe you are willing to try it out but you just haven't gotten the opportunity to?,2022-08-08T01:23:48Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161453,,"1 hour ago, Clasher said:    I haven't used the VR headset since it became a thing and I feel like I am the only one left out . Lol   Is there anyone else here who is yet to game with the VR headset or maybe you are willing to try it out but you just haven't gotten the opportunity to?     I've never used a VR headset myself. I have used one of those phone ones, but they are kind of a joke and don't really do VR anyway. I would love to get one popular VR headsets, but I don't have th emoney for anything like that at the moment. Maybe one day.",2022-08-08T03:20:12Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161501,,"18 hours ago, Kane99 said:    Eh I don't want to end up damaging my xbone in the process. I'm paranoid about opening it up and in turn causing damage. I could try, but I really don't want to risk it. Going to see if a simple vacuuming will work first. If not, maybe I'll try to get it cleaned up.      Haha 😂, alright mate that's very understandable. Just watch the video a couple of times first before doing anything. Any try out your preferred way and see if it takes care of the problem. If it does, there's no need to open the console up.",2022-08-08T10:53:54Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161564,,"6 hours ago, Heatman said:    Haha 😂, alright mate that's very understandable. Just watch the video a couple of times first before doing anything. Any try out your preferred way and see if it takes care of the problem. If it does, there's no need to open the console up.      I'm just not comfortable attempting to open it up. I can try to vaccume the console and see if that helps, bit I'd hate to open it up, because knowing me I'll damage something. And I don't have the money to invest in another xbone at this time.",2022-08-08T16:55:51Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161581,,"One of my friend wanted to make me experience VR for the first time, I didn't fulfil such invitation, and since then I never checked out VR again. Any have shared their experience using VR headset, which increases lucid kind of dream, I'm just frightened at this time to put on the headset.",2022-08-08T19:01:55Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161594,,"2 hours ago, Justin11 said:     One of my friend wanted to make me experience VR for the first time, I didn't fulfil such invitation, and since then I never checked out VR again. Any have shared their experience using VR headset, which increases lucid kind of dream, I'm just frightened at this time to put on the headset.      Huh? Are you saying you have more lucid dreams because of playing games in VR? I suppose that's a real possibility because you can get very immersed in a VR game. I know some people who pretty much live in their virtual worlds. But I know some can only play VR for a short period of time before they start to get headaches and eye strain.",2022-08-08T21:10:08Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161609,,"57 minutes ago, Kane99 said:    Huh? Are you saying you have more lucid dreams because of playing games in VR? I suppose that's a real possibility because you can get very immersed in a VR game. I know some people who pretty much live in their virtual worlds. But I know some can only play VR for a short period of time before they start to get headaches and eye strain.      I was a victim of lucid kind of dreams during my childhood. So, any kind of tech that tends bringing it back on me, makes me feel nervous going close to such tech. That's the reason why I've been staying away from VR, I don't want to renew such kind of experience again.",2022-08-08T22:09:17Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161623,,I believe this is that horror game I was talking about last week.,2022-08-09T07:00:20Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161635,,"15 hours ago, Kane99 said:    I'm just not comfortable attempting to open it up. I can try to vaccume the console and see if that helps, bit I'd hate to open it up, because knowing me I'll damage something. And I don't have the money to invest in another xbone at this time.      Alright mate, just do it your way and I hope that works out for you because having it damaged because you decided to step into an uncomfortable zone of doing what you are not good at isn't a good idea. It's going to suck trying to fix a minor issue and damage the console big time.",2022-08-09T08:43:36Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161164,,"On 8/4/2022 at 7:20 AM,   killamch89 said:    I'll believe it when it's officially announced. I'm tired of the constant witchhunt if I'm being honest.     Seriously, it keeps building frustration for games all the time they keep to their speculation without doing anything. The more they do that, the more it becomes unbearable to deal with.    Sometimes, I try to keep myself away from all that bombarding of information just to have a moment of peace.",2022-08-06T10:10:23Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161203,,"Been thinking of retiring my Xbox one soon. Or attempting to clean it out. It's been shutting down on my brother and I whenever we try to play rdr2 on it. We get that annoying message after turning the Xbox back on, saying that the console overheated and to make sure the console is in a well ventilated area.    I figure it's because it's kinda dirty, and could use a good dusting. Any tips on how to best clean an Xbox one?",2022-08-06T17:11:13Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161227,,"On 8/7/2022 at 1:11 AM,   Kane99 said:    Been thinking of retiring my Xbox one soon. Or attempting to clean it out. It's been shutting down on my brother and I whenever we try to play rdr2 on it. We get that annoying message after turning the Xbox back on, saying that the console overheated and to make sure the console is in a well ventilated area.    I figure it's because it's kinda dirty, and could use a good dusting. Any tips on how to best clean an Xbox one?      It's definitely going to be dust problem that's making it malfunction in that matter even though you have it in a well ventilated area. When you have cleaned it up and it keeps doing it, then it's probably a mechanical problem.    You can watch this YouTube video for steps on how to clean the console.",2022-08-06T18:50:15Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161263,,"On 8/7/2022 at 2:50 AM,   Heatman said:    It's definitely going to be dust problem that's making it malfunction in that matter even though you have it in a well ventilated area. When you have cleaned it up and it keeps doing it, then it's probably a mechanical problem.    You can watch this YouTube video for steps on how to clean the console.             Expand     Oh I know. I haven't cleaned it in a while, and I figure a good vacuuming could do the job. I'll check this tutorial out to see if I can clean it better. As long as it doesn't require me to open the console, I'll be fine.",2022-08-06T22:43:06Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161360,,"On 8/7/2022 at 6:43 AM,   Kane99 said:    Oh I know. I haven't cleaned it in a while, and I figure a good vacuuming could do the job. I'll check this tutorial out to see if I can clean it better. As long as it doesn't require me to open the console, I'll be fine.      You have to open it up a bit. In the video, the guy wasn't rushy in doing it, so if he follow him up closely and probably watch it at least a few times before doing it, I'm sure you would do just fine.",2022-08-07T12:35:15Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161402,,"On 8/7/2022 at 8:35 PM,   Heatman said:    You have to open it up a bit. In the video, the guy wasn't rushy in doing it, so if he follow him up closely and probably watch it at least a few times before doing it, I'm sure you would do just fine.      Eh I don't want to end up damaging my xbone in the process. I'm paranoid about opening it up and in turn causing damage. I could try, but I really don't want to risk it. Going to see if a simple vacuuming will work first. If not, maybe I'll try to get it cleaned up.          Heatman        1",2022-08-07T16:23:26Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161443,,I haven't used the VR headset since it became a thing and I feel like I am the only one left out . Lol   Is there anyone else here who is yet to game with the VR headset or maybe you are willing to try it out but you just haven't gotten the opportunity to?,2022-08-08T01:23:48Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161453,,"On 8/8/2022 at 9:23 AM,   Clasher said:    I haven't used the VR headset since it became a thing and I feel like I am the only one left out . Lol   Is there anyone else here who is yet to game with the VR headset or maybe you are willing to try it out but you just haven't gotten the opportunity to?     I've never used a VR headset myself. I have used one of those phone ones, but they are kind of a joke and don't really do VR anyway. I would love to get one popular VR headsets, but I don't have th emoney for anything like that at the moment. Maybe one day.",2022-08-08T03:20:12Z
62,https://www.vgr.com/forum/topic/62-general-gaming-discussion/?do=findComment&comment=151062,161501,,"On 8/8/2022 at 12:23 AM,   Kane99 said:    Eh I don't want to end up damaging my xbone in the process. I'm paranoid about opening it up and in turn causing damage. I could try, but I really don't want to risk it. Going to see if a simple vacuuming will work first. If not, maybe I'll try to get it cleaned up.      Haha 😂, alright mate that's very understandable. Just watch the video a couple of times first before doing anything. Any try out your preferred way and see if it takes care of the problem. If it does, there's no need to open the console up.",2022-08-08T10:53:54Z
